Num,YEAR,SOC_NAME,Count,PREVAILING_WAGE
2532,2015,COMPUTER SYSTEMS ENGINEERS/ ARCHITECTS,3,64501
2533,2015,COMPUTER SYSTEMS ENGINEERS/ARCHITECTS,264,64322.6553
2534,2015,COMPUTER SYSTEMSANALYSTS,1,66602
2535,2015,COMPUTER SYTEMS ANALYST,1,61526
2536,2015,COMPUTER SYTEMS ANALYSTS,4,71604
2537,2015,COMPUTER USER SUPPORT SPECIALIST,1,37148.8
2538,2015,COMPUTER USER SUPPORT SPECIALISTS,798,45531.59799
2539,2015,COMPYTER SYSTEMS ANALYSTS,3,63086
2540,2015,"COMUTER OCCUPATIONS, ALL OTHER",1,82722
2541,2015,CONCIERGES,1,46758
2542,2015,CONSERVATION SCIENTISTS,13,57270.38462
2543,2015,CONSTRUCTION AND BUILDING INSPECTORS,9,46004.8
2544,2015,"CONSTRUCTION AND RELATED WORKERS, ALL OTHER",5,61227.04
2545,2015,CONSTRUCTION LABORERS,1,24502.4
2546,2015,CONSTRUCTION MANAGERS,448,76511.64071
2547,2015,"COOKS, RESTAURANT",2,21267.9
2548,2015,COPMUTER PROGRAMMERS,2,57179
2549,2015,COPMUTER SYSTEMS ANALYST,2,58885
2550,2015,COPY WRITERS,7,54629.74286
2551,2015,COST ESTIMATORS,585,54390.20479
2552,2015,COUNSELING PSYCHOLOGIST,1,40747
2553,2015,"COUNSELORS, ALL OTHER",17,40350.52824
2554,2015,CREDIT ANALYST,1,50232
2555,2015,CREDIT ANALYSTS,537,69730.91248
2556,2015,"CREDIT AUTHORIZERS, CHECKERS, AND CLERKS",1,29390
2557,2015,CREDIT COUNSELORS,59,38156.07797
2558,2015,"CRIMINAL JUSTICE AND LAW ENFORCEMENT TEACHERS,",29,46593.74586
2559,2015,"CRIMINAL JUSTICE AND LAW ENFORCEMENT TEACHERS, POS",3,42436.66667
2560,2015,CURATORS,126,51195.03651
2561,2015,CUSTOMER SERVICE REPRESENTATIVE,1,30909
2562,2015,CUSTOMER SERVICE REPRESENTATIVES,21,29268.53333
2563,2015,DATA WAREHOUSING SPECIALIST,1,87942
2564,2015,DATA WAREHOUSING SPECIALISTS,48,53328.58333
2565,2015,DATABASE ADMINISTRATOR,11,72644.87273
2566,2015,DATABASE ADMINISTRATORS,7506,68452.37079
2567,2015,DATABASE ADMINSTRATORS,2,114546
2568,2015,DATABASE ARCHITECTS,10,85110.6
2569,2015,DEMONSTRATORS AND PRODUCT PROMOTERS,1,36171
2570,2015,DENTAL ASSISTANTS,4,36462.25
2571,2015,DENTAL LABORATORY TECHNICIANS,12,49038.01333
2572,2015,"DENTIST, GENERAL",1,69139.2
2573,2015,DENTISTS,1,69576
2574,2015,"DENTISTS, ALL OTHER SPECIALISTS",153,98321.49641
2575,2015,"DENTISTS, GENERAL",873,103182.6889
2576,2015,"DESIGNERS, ALL OTHER",195,40824.37538
2577,2015,"DESIGNERS, ALL OTHERS",1,26978
2578,2015,DESKTOP PUBLISHERS,1,34070
2579,2015,DETECTIVES AND CRIMINAL INVESTIGATORS,4,46253.65
2580,2015,DIAGNOSTIC MEDICAL SONOGRAPHERS,5,74938.32
2581,2015,DIETITIANS AND NUTRITIONISTS,87,46987.03172
2582,2015,"DIRECTORS, RELIGIOUS ACTIVITIES AND EDUCATION",51,34761.31765
2583,2015,"DIRECTORS- STAGE, MOTION PICTURES, TELEVISION, AND",1,49858
2584,2015,"DISPATCHERS, EXCEPT POLICE, FIRE, AND AMBULANCE",1,30597
2585,2015,DOCUMENT MANAGEMENT SPECIALISTS,54,50371.88889
2586,2015,"DOOR-TO-DOOR SALES WORKERS, NEWS AND STREET",1,24170
2587,2015,"DRAFTERS, ALL OTHER",5,35770.6
2588,2015,"DRILLING AND BORING MACHINE TOOL SETTERS,",2,24814
2589,2015,"ECONOMICS TEACHERS, POSTSECONDARY",326,62946.03331
2590,2015,ECONOMISTS,765,80424.93464
2591,2015,EDITORS,387,52464.29915
2592,2015,"EDUCATION ADMIN., CHILDCARE CENTER/PROGRAM",1,44054
2593,2015,"EDUCATION ADMINISTRATORS, ALL OTHER",58,56960.46207
2594,2015,"EDUCATION ADMINISTRATORS, ELEMENTARY AND SECONDARY",89,73190.5618
2595,2015,"EDUCATION ADMINISTRATORS, POSTSECONDARY",252,73167.72706
2596,2015,"EDUCATION ADMINISTRATORS, PRESCHOOL AND CHILDCARE",39,39408.00513
2597,2015,"EDUCATION TEACHERS, POSTSECONDARY",193,47449.58005
2598,2015,"EDUCATION, TRAINING, AND LIBRARY WORKERS, ALL",36,35857.41111
2599,2015,EDUCATIONAL COUNSELORS,1,32864
2600,2015,"EDUCATIONAL, GUIDANCE, SCHOOL AND VOCATIONAL COUNS",2,35401.5
2601,2015,"EDUCATIONAL, GUIDANCE, SCHOOL, AND VOCATIONAL",213,39166.75587
2602,2015,"EDUCATIONAL, GUIDANCE, SCHOOL, AND VOCATIONAL COUN",4,40809.75
2603,2015,ELECTRICAL AND ELECTRONIC ENGINEERING TECHNICIANS,15,49766.33333
2604,2015,ELECTRICAL AND ELECTRONICS DRAFTERS,9,53319.64444
2605,2015,ELECTRICAL AND ELECTRONICS ENGINEERING TECHNICIANS,115,51839.89391
2606,2015,"ELECTRICAL AND ELECTRONICS REPAIRERS, COMMERCIAL",3,52090
2607,2015,"ELECTRICAL AND ELECTRONICS REPAIRERS, POWERHOUSE,",1,51709
2608,2015,ELECTRICAL ENGINEER,1,87568
2609,2015,ELECTRICAL ENGINEERING TECHNICIANS,1,29390.4
2610,2015,ELECTRICAL ENGINEERING TECHNOLOGISTS,2,37159.5
2611,2015,ELECTRICAL ENGINEERINGS,1,131622
2612,2015,ELECTRICAL ENGINEERS,5087,79802.7369
2613,2015,"ELECTRICAL ENGINEERS, NON R&D",10,70949.5
2614,2015,"ELECTRICAL ENGINEERS, NON-R&D",3,66220.13333
2615,2015,"ELECTRICAL ENGINEERS, R&D",145,59354.8331
2616,2015,ELECTRICAL ENGINERS,1,73237
2617,2015,ELECTRICIANS,1,57200
2618,2015,ELECTRO-MECHANICAL TECHNICIANS,9,54717.86667
2619,2015,ELECTROMECHANICAL ENGINEERING TECHNOLOGISTS,1,60341
2620,2015,ELECTROMECHANICAL EQUIPMENT ASSEMBLERS,2,26042
2621,2015,"ELECTRONIC ENGINEERS, EXCEPT COMPUTER, R&D",1,51584
2622,2015,"ELECTRONICS ENGINEER, EXCEPT COMPUTER",1,74298
2623,2015,ELECTRONICS ENGINEERING TECHNOLOGISTS,2,56514
2624,2015,ELECTRONICS ENGINEERS,2,75317
2625,2015,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER",5367,91315.25345
2626,2015,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER, NON",5,58094.2
2627,2015,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER, R&D",33,59907.33333
2628,2015,"ELEMENTARY SCHOOL TEACHER, EXCEPT SPECIAL EDUCATIO",2,42495
2629,2015,ELEMENTARY SCHOOL TEACHERS,2,53558.5
2630,2015,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPEC EDUC",1,54950
2631,2015,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL",1173,42617.74171
2632,2015,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL ED",1,54993
2633,2015,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL EDU",1,42000
2634,2015,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL EDUCATI",63,43201.63556
2635,2015,"ELEMENTARY TEACHERS, EXCEPT SPECIAL EDUCATION",1,42100
2636,2015,ELETRICAL ENGINEERS,1,63710
2637,2015,EMERGENCY MANAGEMENT DIRECTORS,10,84456.8
2638,2015,EMERGENCY MEDICAL TECHNICIANS AND PARAMEDICS,1,16120
2639,2015,ENERGY ENGINEERS,6,70383.5
2640,2015,"ENGINEERING TEACHER, POSTSECONDARY",1,34500
2641,2015,"ENGINEERING TEACHERS, POSTSECONDARY",845,61296.08293
2642,2015,"ENGINEERING TECHNICIANS, EXCEPT DRAFTERS, ALL",198,47358.92828
2643,2015,"ENGINEERING TECHNICIANS, EXCEPT DRAFTERS, ALL OTHE",1,44366
2644,2015,ENGINEERS,2,55057.6
2645,2015,"ENGINEERS, ALL OTHER",2363,65369.52284
2646,2015,ENGLISH LANGUAGE AND LITERATURE TEACHERS,1,36720
2647,2015,"ENGLISH LANGUAGE AND LITERATURE TEACHERS,",125,44075.5192
2648,2015,"ENGLISH LANGUAGE AND LITERATURE TEACHERS, POSTSECO",2,32457.8
2649,2015,"ENTERTAINERS AND PERFORMERS, SPORTS AND RELATED",8,26806.5
2650,2015,ENVIRONMENTAL ENGINEERING TECHNICIANS,16,41494.175
2651,2015,ENVIRONMENTAL ENGINEERS,385,63685.29558
2652,2015,"ENVIRONMENTAL SCIENCE AND PROTECTION TECHNICIANS,",27,39344.06667
2653,2015,"ENVIRONMENTAL SCIENCE TEACHERS, POSTSECONDARY",40,57190.05475
2654,2015,ENVIRONMENTAL SCIENTIST,1,39458
2655,2015,ENVIRONMENTAL SCIENTISTS,1,49379
2656,2015,"ENVIRONMENTAL SCIENTISTS AND SPECIALISTS,",264,54624.50962
2657,2015,"ENVIRONMENTAL SCIENTISTS AND SPECIALISTS, INCLUDIN",7,54745.57143
2658,2015,EPIDEMIOLOGISTS,93,58984.47312
2659,2015,EXECUTIVE SECRETARIES AND EXECUTIVE ADMINISTRATIVE,14,46830.52857
2660,2015,EXERCISE PHYSIOLOGISTS,39,47699.12308
2661,2015,FABRIC AND APPAREL PATTERNMAKERS,1,65200
2662,2015,FAMILY AND GENERAL PRACTITIONERS,863,134081.5211
2663,2015,FAMILY PRACTICE PHYSICIAN,1,70096
2664,2015,FARM AND HOME MANAGEMENT ADVISORS,25,39735.536
2665,2015,"FARMERS, RANCHERS, AND OTHER AGRICULTURAL MANAGERS",201,40645.3791
2666,2015,"FARMWORKERS AND LABORERS, CROP, NURSERY, AND",2,22651.3
2667,2015,"FARMWORKERS, FARM, RANCH, AND AQUACULTURAL ANIMALS",2,25064
2668,2015,FASHION DESIGNERS,417,52261.25132
2669,2015,FILM AND VIDEO EDITORS,75,40814.22667
2670,2015,FINANCIAL ANALYST,11,81403.54545
2671,2015,FINANCIAL ANALYSTS,8194,78382.75229
2672,2015,"FINANCIAL CLERKS, ALL OTHER",9,36450.88889
2673,2015,FINANCIAL EXAMINERS,67,84981.61194
2674,2015,FINANCIAL MANAGER,2,95004
2675,2015,FINANCIAL MANAGERS,1515,200376.9509
2676,2015,"FINANCIAL MANAGERS, BRANCH OR DEPARTMENT",5,133419.6
2677,2015,FINANCIAL QUANTITATIVE ANALYSTS,16,69279.5625
2678,2015,"FINANCIAL SPECIALISTS, ALL OTHER",1165,62943.47121
2679,2015,"FINE ARTISTS, INCLUDING PAINTERS, SCULPTORS, AND",9,39792.62222
2680,2015,"FIRST LINE SUPERVISORS OF FARMING, FISHING, AND FO",1,34320
2681,2015,FIRST-LINE SUPERVISORS OF CONSTRUCTION TRADES AND,6,64036.33333
2682,2015,"FIRST-LINE SUPERVISORS OF FARMING, FISHING, AND",19,35770.15789
2683,2015,"FIRST-LINE SUPERVISORS OF FARMING, FISHING, AND FO",1,32136
2684,2015,FIRST-LINE SUPERVISORS OF FOOD PREPARATION AND,9,32614.42222
2685,2015,FIRST-LINE SUPERVISORS OF FOOD PREPARATION AND SER,1,39645
2686,2015,FIRST-LINE SUPERVISORS OF HOUSEKEEPING AND,1,39250
2687,2015,"FIRST-LINE SUPERVISORS OF LANDSCAPING, LAWN",3,34063.66667
2688,2015,"FIRST-LINE SUPERVISORS OF MECHANICS, INSTALLERS,",5,55594.08
2689,2015,"FIRST-LINE SUPERVISORS OF MECHANICS, INSTALLERS, A",1,49400
2690,2015,FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS,12,52872
2691,2015,FIRST-LINE SUPERVISORS OF OFFICE AND,16,50068.125
2692,2015,FIRST-LINE SUPERVISORS OF PRODUCTION AND OPERATING,13,49225.50769
2693,2015,FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS,13,39024.01538
2694,2015,FIRST-LINE SUPERVISORS OF TRANSPORTATION AND,2,75296
2695,2015,FITNESS TRAINERS AND AEROBICS INSTRUCTORS,17,34561.04706
2696,2015,FOOD BATCHMAKERS,1,32260.8
2697,2015,"FOOD PREPARATION AND SERVING RELATED WORKERS, ALL",1,30451.2
2698,2015,"FOOD PROCESSING WORKERS, ALL OTHER",2,33259
2699,2015,FOOD SCIENTIST AND TECHNOLOGISTS,1,50669
2700,2015,FOOD SCIENTISTS AND TECHNOLOGISTS,434,52752.82654
2701,2015,"FOOD SERVERS, NONRESTAURANT",2,17014.4
2702,2015,FOOD SERVICE MANAGERS,159,49320.75597
2703,2015,"FOREIGN LANGUAGE & LITERATURE TEACHERS, POSTSECOND",1,36190
2704,2015,FOREIGN LANGUAGE AND LITERATURE TEACHERS,1,39684
2705,2015,"FOREIGN LANGUAGE AND LITERATURE TEACHERS,",524,46741.44897
2706,2015,"FOREIGN LANGUAGE AND LITERATURE TEACHERS, POST SEC",1,69971.2
2707,2015,"FOREIGN LANGUAGE AND LITERATURE TEACHERS, POSTSECO",25,39058.128
2708,2015,"FOREIGN LANGUAGE/LIT. TEACHERS, POSTSECONDARY",2,63863
2709,2015,FORENSIC SCIENCE TECHNICIANS,6,48023.98
2710,2015,FOREST AND CONSERVATION TECHNICIANS,5,31778.24
2711,2015,FORESTERS,3,62002.66667
2712,2015,"FORESTRY AND CONSERVATION SCIENCE TEACHERS,",10,60644.8
2713,2015,"FRAUD EXAMINERS, INVESTIGATORS AND ANALYSTS",1,44450
2714,2015,FREIGHT AND CARGO INSPECTORS,4,32781
2715,2015,FUNDRAISERS,33,45403.70909
2716,2015,GAMING SUPERVISORS,1,43014
2717,2015,GENERAL AND OPERATIONS MANAGER,25,72642.16
2718,2015,GENERAL AND OPERATIONS MANAGERS,1479,98242.60097
2719,2015,GENETIC COUNSELORS,12,56719.75
2720,2015,GENETICISTS,10,46327.64
2721,2015,GEOGRAPHERS,56,49427.32143
2722,2015,GEOGRAPHIC INFORMATION SYSTEMS TECHNICIANS,3,72217.46667
2723,2015,"GEOGRAPHY TEACHERS, POSTSECONDARY",46,48830.0913
2724,2015,GEOLOGICAL AND PETROLEUM TECHNICIANS,98,54804.3449
2725,2015,GEOPHYSICAL DATA TECHNICIANS,2,67392
2726,2015,"GEOSCIENTISTS,  EXCEPT HYDROLOGISTS AND GEOGRAPHER",1,64834
2727,2015,"GEOSCIENTISTS, EXCEPT HYDROLOGISTS AND GEOGRAPHERS",369,89390.55748
2728,2015,GEOSPATIAL INFORMATION SCIENTISTS,1,57990
2729,2015,GRADUATE TEACHING ASSISTANTS,2,26991.5
2730,2015,GRAPHIC DESIGNER,33,48713.0303
2731,2015,GRAPHIC DESIGNERS,1857,48444.80448
2732,2015,HARDWARE ENGINEERS,1,82160
2733,2015,"HEALTH AND SAFETY ENGINEERS, EXCEPT MINING SAFETY",143,75512.96224
2734,2015,"HEALTH DIAGNOSING AND TREATING PRACTITIONERS, ALL",656,54660.35793
2735,2015,HEALTH EDUCATORS,154,41826.45714
2736,2015,"HEALTH PROFESSIONALS AND TECHNICIANS, ALL OTHER",1,35000
2737,2015,"HEALTH SPECIALITIES TEACHERS, POSTSECONDARY",22,45079.65455
2738,2015,HEALTH SPECIALITY TEACHER,1,124793
2739,2015,"HEALTH SPECIALTIES TEACHER, POSTSECONDARY",4,117938.5
2740,2015,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY",1334,74552.28241
2741,2015,"HEALTH TECHNOLOGISTS AND TECHNICIANS, ALL OTHER",23,40715.5913
2742,2015,"HEALTH TECHNOLOGISTS AND TECHNICIANS, ALL OTHER*",2,42058
2743,2015,HEALTHCARE PRACTITIONERS AND TECHNICAL,3,49067
2744,2015,HEALTHCARE PRACTITIONERS AND TECHNICAL WORKERS,61,49219.06557
2745,2015,"HEALTHCARE PRACTITIONERS AND TECHNICAL WORKERS,",485,50175.94598
2746,2015,"HEALTHCARE PRACTITIONERS AND TECHNICAL WORKERS, AL",4,42171.97
2747,2015,HEALTHCARE SOCIAL WORKERS,42,43304.19048
2748,2015,"HEALTHCARE SUPPORT WORKERS, ALL OTHER",19,35653.63158
2749,2015,HEARING AID SPECIALISTS,1,40186
2750,2015,"HEATING, AIR CONDITIONING, AND REFRIGERATION",2,41496
2751,2015,"HELPERS--INSTALLATION, MAINTENANCE, AND REPAIR",1,30160
2752,2015,HISTORIANS,6,49975.4
2753,2015,"HISTORY TEACHERS, POSTSECONDARY",107,55216.9828
2754,2015,"HOME ECONOMICS TEACHERS, POSTSECONDARY",21,43616.80952
2755,2015,HOME HEALTH AIDES,1,19198.4
2756,2015,HOSPITALIST,4,158933
2757,2015,HOSPITALISTS,11,130774.2
2758,2015,"HOTEL, MOTEL, AND RESORT DESK CLERKS",4,30409.8
2759,2015,HUMAN FACTORS ENGINEERS AND ERGONOMISTS,5,74859.32
2760,2015,HUMAN RESOURCE SPECIALISTS,1,42328
2761,2015,"HUMAN RESOURCES ASSISTANTS, EXCEPT PAYROLL AND",15,35296.13333
2762,2015,HUMAN RESOURCES MANAGER,1,64938
2763,2015,HUMAN RESOURCES MANAGERS,280,102235.7057
2764,2015,HUMAN RESOURCES SPECIALIST,1,49462
2765,2015,HUMAN RESOURCES SPECIALISTS,1079,51001.11974
2766,2015,"HUMAN RESOURCES, TRAINING, AND LABOR RELATIONS",5,44141.8
2767,2015,HYDROLOGISITS,1,43451.04
2768,2015,HYDROLOGISTS,65,54533.89523
2769,2015,INDUATRIAL ENGINEER,1,60237
2770,2015,INDUSTRIAL ENGINEER,3,69000.66667
2771,2015,INDUSTRIAL ENGINEERING TECHNICIANS,11,39368.76364
2772,2015,INDUSTRIAL ENGINEERING TECHNOLOGIST,1,50898
2773,2015,INDUSTRIAL ENGINEERING TECHNOLOGISTS,1,35173
2774,2015,INDUSTRIAL ENGINEERS,2850,73316.47579
2775,2015,INDUSTRIAL PRODUCTION MANAGER,2,75400
2776,2015,INDUSTRIAL PRODUCTION MANAGERS,585,87541.48824
2777,2015,INDUSTRIAL PRODUCTIONS MANAGERS,1,80829
2778,2015,INDUSTRIAL-ORGANIZATIONAL PSYCHOLOGISTS,41,76618.8878
2779,2015,INFORMATICS NURSE SPECIALISTS,2,63669
2780,2015,INFORMATION SECURITY ANALYSTS,1005,83616.29194
2781,2015,"INFORMATION SECURITY ANALYSTS, WEB DEVELOPERS, AND",6,71586.5
2782,2015,INFORMATION TECHNOLOGY  PROJECT MANAGERS,1,94453
2783,2015,INFORMATION TECHNOLOGY PROJECT MAANGER,1,63357
2784,2015,INFORMATION TECHNOLOGY PROJECT MANAGER,8,71354.425
2785,2015,INFORMATION TECHNOLOGY PROJECT MANAGERS,486,70762.8358
2786,2015,"INSPECTORS, TESTERS, SORTERS, SAMPLERS, AND",2,37055
2787,2015,INSTRUCTIONAL COORDINATORS,486,48473.77827
2788,2015,INSTRUCTIONAL DESIGNERS AND TECHNOLOGISTS,1,61797
2789,2015,INSURANCE CLAIMS AND POLICY PROCESSING CLERKS,2,31200
2790,2015,INSURANCE SALES AGENTS,18,41245.26667
2791,2015,INSURANCE UNDERWRITERS,68,64387.30588
2792,2015,INTELLIGENCE ANALYST,1,51168
2793,2015,INTERIOR DESIGNERS,472,44171.50551
2794,2015,INTERNIST,7,125587.5714
2795,2015,"INTERNISTS, GENERAL",1828,139716.8607
2796,2015,INTERPRETERS AND TRANSLATORS,213,39262.98685
2797,2015,INVESTMENT FUND MANAGERS,7,109675.4286
2798,2015,JAVA DEVELOPER,1,67621
2799,2015,JEWELERS AND PRECIOUS STONE AND METAL WORKERS,6,42222.86667
2800,2015,JUDICIAL LAW CLERKS,194,47331.22887
2801,2015,"KINDERGARTEN TEACHERS, EXCEPT SPECIAL EDUCATION",181,40921.95138
2802,2015,LABOR RELATIONS SPECIALISTS,10,57633.88
2803,2015,LANDSCAPE ARCHITECTS,162,51958.87284
2804,2015,LAW CLERKS,2,48838.4
2805,2015,"LAW TEACHERS, POSTSECONDARY",17,61216.63765
2806,2015,LAWYER,1,96574.4
2807,2015,LAWYERS,1248,111157.1637
2808,2015,LEGAL SECRETARIES,5,33313.36
2809,2015,"LEGAL SUPPORT WORKERS, ALL OTHER",117,47858.00983
2810,2015,LIBRARIANS,74,48762.05676
2811,2015,"LIBRARY SCIENCE TEACHERS, POSTSECONDARY",22,52571.27273
2812,2015,"LIFE SCIENTISTS, ALL OTHER",249,53098.13763
2813,2015,"LIFE, PHYSICAL, AND SOCIAL SCIENCE TECHNICIANS,",74,41301.07635
2814,2015,"LIFE, PHYSICAL, AND SOCIAL SCIENCE TECHNICIANS, AL",2,36774.6
2815,2015,LOAN OFFICERS,31,48950.16129
2816,2015,LODGING MANAGERS,128,49287.1168
2817,2015,LOGISTICIANS,1373,63219.84166
2818,2015,LOGISTICS ANALYSTS,16,58147.9
2819,2015,LOGISTICS ENGINEER,1,62296
2820,2015,LOGISTICS ENGINEERS,13,58998.38462
2821,2015,LOGISTICS MANAGERS,5,66868
2822,2015,LOSS PREVENTION MANAGERS,2,81494
2823,2015,MAIDS AND HOUSEKEEPING CLEANERS,1,17118.4
2824,2015,"MAINTENANCE WORKERS, MACHINERY",1,31990
2825,2015,MANAGEMENT ANALYST,26,68515.8
2826,2015,MANAGEMENT ANALYSTA,1,63024
2827,2015,MANAGEMENT ANALYSTS,12037,73518.4725
2828,2015,"MANAGERS, ALL OTHER",699,94834.92332
2829,2015,MANAGMENT ANALYSTS,4,80974.75
2830,2015,MANUFACTURING ENGINEER,4,67568.75
2831,2015,MANUFACTURING ENGINEERING TECHNOLOGISTS,2,48828.1
2832,2015,MANUFACTURING ENGINEERS,22,76311.77273
2833,2015,MANUFACTUTURING ENGINEER,1,52291
2834,2015,MARINE ENGINEERS AND NAVAL ARCHITECTS,197,88824.11472
2835,2015,MARKET RESEARCH ANALYST,3,45191.66667
2836,2015,MARKET RESEARCH ANALYST AND MARKETING SPECIALISTS,2,38001.5
2837,2015,MARKET RESEARCH ANALYSTS,7,57500.17143
2838,2015,MARKET RESEARCH ANALYSTS AND MARKETING,183,49619.08306
2839,2015,MARKET RESEARCH ANALYSTS AND MARKETING  SPECIALIST,1,84115
2840,2015,MARKET RESEARCH ANALYSTS AND MARKETING SPECIAL,2,50086.4
2841,2015,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALIST,10,48893.22
2842,2015,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,6490,53696.70932
2843,2015,MARKET RESEARCH ANALYTICS AND MARKETING SPECIALIST,1,60029
2844,2015,MARKETING MANAGER,5,118938.44
2845,2015,MARKETING MANAGERS,2322,111972.6434
2846,2015,MARKETING RESEARCH ANALYSTS AND MARKETING SPECIALI,1,36712
2847,2015,MARKETING SPECIALISTS,1,44637
2848,2015,MARRIAGE AND FAMILY THERAPISTS,14,41764.30714
2849,2015,MATERIALS ENGINEER,5,97260.6
2850,2015,MATERIALS ENGINEERS,1024,76057.39355
2851,2015,MATERIALS SCIENTIST,1,41038
2852,2015,MATERIALS SCIENTISTS,666,59628.33162
2853,2015,"MATHEMATICAL SCIENCE OCCUPATIONS, ALL OTHER",41,56072.91707
2854,2015,"MATHEMATICAL SCIENCE TEACHERS, POSTSECONDARY",665,47060.21955
2855,2015,"MATHEMATICAL TEACHERS, POSTSECONDARY",1,54843
2856,2015,MATHEMATICAL TECHNICIANS,29,45793.21379
2857,2015,MATHEMATICIAN,1,45572.8
2858,2015,MATHEMATICIANS,280,75185.1
2859,2015,"MDL SCHL TEACHERS, EXCPT SPEC CAR/TECH EDUCATION",1,46423
2860,2015,MECHANICAL DRAFTERS,67,43287.7403
2861,2015,MECHANICAL ENGINEER,17,73181.65882
2862,2015,MECHANICAL ENGINEER / PROGRAM MANAGER,1,76690
2863,2015,MECHANICAL ENGINEERING,1,48505.6
2864,2015,MECHANICAL ENGINEERING TECHNICIANS,55,50455.45455
2865,2015,MECHANICAL ENGINEERS,7313,71533.29516
2866,2015,"MECHANICAL ENGINEERS, NON R&D",14,54521.21429
2867,2015,"MECHANICAL ENGINEERS, NON-R&D",2,66227.5
2868,2015,"MECHANICAL ENGINEERS, R&D",188,49807.65638
2869,2015,MECHATRONICS ENGINEERS,1,43410
2870,2015,"MEDIA AND COMMUNICATION EQUIPMENT WORKERS, ALL",3,52131.66667
2871,2015,"MEDIA AND COMMUNICATION WORKERS, ALL OTHER",150,40015.51573
2872,2015,MEDICAL AND CLINICAL LABORATORY  TECHNOLOGISTS,1,39083
2873,2015,MEDICAL AND CLINICAL LABORATORY TECHNICIANS,15,37370.78667
2874,2015,MEDICAL AND CLINICAL LABORATORY TECHNOLOGIST,1,33613
2875,2015,MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS,754,48801.00471
2876,2015,MEDICAL AND HEALTH SERVICES MANAGER,1,116646
2877,2015,MEDICAL AND HEALTH SERVICES MANAGERS,638,77268.33495
2878,2015,MEDICAL ASSISTANTS,4,44792.85
2879,2015,MEDICAL EQUIPMENT PREPARERS,1,150000
2880,2015,MEDICAL EQUIPMENT REPAIRERS,1,41122
2881,2015,MEDICAL RECORDS AND HEALTH INFORMATION TECHNICIANS,8,42593
2882,2015,"MEDICAL SCIENTIST, EXCEPT EPIDEMIOLOGISTS",3,46550.53333
2883,2015,MEDICAL SCIENTISTS EXCEPT EPIDEMIOLOGISTS,2,40706
2884,2015,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",3440,50562.40588
2885,2015,"MEETING, CONVENTION AND EVENT PLANNERS",1,31470
2886,2015,"MEETING, CONVENTION AND EVENTS PLANNERS",1,48693
